"annee","mois","jours","heure","","","","","uniqueCarrier","flightNum","tailNum","","","","","","origin","dest","distance","canceled","cancellationCode","diverted","carrierDelay","weatherDelay","nasDelay","securityDelay","lateAircraftDelay"
2008,1,1,2,929,941,1024,1040,AS,81,N799AS,55,59,40,-16,-12,ANC,FAI,261,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1816,1753,1956,1942,AS,413,N779AS,100,109,80,14,23,SMF,SEA,605,10,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1209,1214,1509,1448,AS,532,N754AS,180,154,143,21,-5,SEA,PSP,987,5,32,0,,0,0,0,21,0,0
2008,1,1,2,1002,1005,1225,1245,AS,567,N778AS,143,160,127,-20,-3,SAN,PDX,933,3,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1013,800,1257,1041,AS,517,N791AS,164,161,130,136,133,LAX,SEA,954,8,26,0,,0,133,0,3,0,0
2008,1,1,2,700,700,903,905,AS,537,N625AS,183,185,162,-2,0,DEN,SEA,1024,8,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1055,1100,1223,1227,AS,690,N703AS,88,87,67,-4,-5,SFO,PSP,421,4,17,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,635,640,923,926,AS,460,N784AS,168,166,144,-3,-5,SEA,SNA,978,3,21,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,718,710,824,817,AS,60,N795AS,66,67,50,7,8,JNU,KTN,234,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1116,1122,1312,1306,AS,392,N713AS,116,104,91,6,-6,PDX,OAK,543,14,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1810,1711,1902,1809,AS,67,N708AS,52,58,37,53,59,KTN,SIT,183,3,12,0,,0,53,0,0,0,0
2008,1,1,2,NA,745,NA,1025,AS,327,N792AS,NA,160,NA,NA,NA,SNA,PDX,859,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,1,2,1118,1100,1316,1302,AS,334,N648AS,118,122,103,14,18,SEA,OAK,671,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,859,912,1055,1125,AS,399,N754AS,116,133,95,-30,-13,SFO,SEA,679,5,16,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1056,1100,1330,1358,AS,499,N788AS,154,178,137,-28,-4,SNA,SEA,978,8,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1805,1810,2037,2053,AS,410,N703AS,152,163,134,-16,-5,SEA,LAX,954,5,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1835,1828,2106,2054,AS,374,N622AS,151,146,133,12,7,SEA,ONT,956,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1530,1525,1624,1631,AS,67,N708AS,114,126,93,-7,5,SEA,KTN,680,5,16,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1324,1325,1544,1547,AS,522,N771AS,140,142,127,-3,-1,PDX,PSP,873,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,638,640,915,925,AS,520,N778AS,157,165,144,-10,-2,SEA,SAN,1050,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2201,2217,2243,2259,AS,70,N799AS,42,42,24,-16,-16,JNU,SIT,95,3,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1735,1717,1923,1906,AS,521,N778AS,168,169,148,17,18,DEN,PDX,992,3,17,0,,0,17,0,0,0,0
2008,1,1,2,625,620,901,909,AS,397,N779AS,156,169,134,-8,5,ONT,SEA,956,7,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,610,615,801,758,AS,362,N713AS,111,103,88,3,-5,PDX,SJC,569,4,19,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,656,700,818,832,AS,399,N754AS,82,92,64,-14,-4,PSP,SFO,421,10,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1900,1833,2101,2043,AS,375,N767AS,121,130,98,18,27,SJC,SEA,697,7,16,0,,0,0,0,0,0,18
2008,1,1,2,1223,1225,1438,1436,AS,378,N794AS,135,131,107,2,-2,SEA,SFO,679,7,21,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1210,1152,1455,1417,AS,686,N755AS,165,145,135,38,18,SEA,LAS,866,9,21,0,,0,0,0,38,0,0
2008,1,1,2,1414,1352,1521,1459,AS,332,N767AS,67,67,42,22,22,GEG,SEA,224,11,14,0,,0,22,0,0,0,0
2008,1,1,2,938,945,1157,1153,AS,394,N779AS,139,128,110,4,-7,SEA,SJC,697,6,23,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1816,1817,1904,1910,AS,33,N799AS,48,53,40,-6,-1,ADQ,ANC,252,4,4,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1331,1335,1654,1625,AS,62,N785AS,143,110,115,29,-4,KTN,SEA,680,5,23,0,,0,0,0,29,0,0
2008,1,1,2,1801,1753,2024,2041,AS,195,N784AS,203,228,183,-17,8,SEA,ANC,1449,4,16,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1236,1233,1432,1440,AS,339,N779AS,116,127,97,-8,3,SJC,SEA,697,6,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2037,2015,2226,2205,AS,67,N708AS,109,110,80,21,22,JNU,ANC,571,3,26,0,,0,0,0,0,0,21
2008,1,1,2,2021,2025,2214,2218,AS,310,N782AS,113,113,92,-4,-4,PDX,SFO,550,5,16,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,710,715,826,849,AS,355,N767AS,76,94,58,-23,-5,SNA,OAK,371,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1701,1701,1941,2005,AS,227,N797AS,160,184,138,-24,0,SAN,SEA,1050,7,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,549,600,649,711,AS,62,N785AS,60,71,45,-22,-11,FAI,ANC,261,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2115,2123,2349,2357,AS,466,N779AS,154,154,137,-8,-8,SEA,ONT,956,3,14,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1925,1935,2206,2155,AS,500,N771AS,161,140,144,11,-10,PDX,SNA,859,3,14,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1206,1210,1317,1312,AS,355,N767AS,71,62,35,5,-4,SEA,GEG,224,5,31,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1851,1900,2122,2156,AS,431,N780AS,151,176,136,-34,-9,SNA,SEA,978,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1714,1722,1830,1857,AS,685,N794AS,76,95,63,-27,-8,PSP,SFO,421,6,7,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2140,2137,2358,12,AS,445,N622AS,138,155,125,-14,3,ONT,SEA,956,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1947,1952,2120,2137,AS,70,N799AS,93,105,80,-17,-5,ANC,JNU,571,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1820,1809,2050,2043,AS,670,N796AS,150,154,128,7,11,SEA,LAS,866,6,16,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1917,1855,2300,2227,AS,578,N754AS,163,152,133,33,22,SEA,DEN,1024,7,23,0,,0,4,0,11,0,18
2008,1,1,2,1555,1528,1833,1815,AS,467,N754AS,158,167,135,18,27,PSP,SEA,987,9,14,0,,0,2,0,0,0,16
2008,1,1,2,1759,1805,2025,2101,AS,395,N791AS,146,176,130,-36,-6,SNA,SEA,978,7,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1627,1627,1836,1855,AS,369,N771AS,129,148,117,-19,0,PSP,PDX,873,2,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1416,1415,1533,1543,AS,425,N780AS,77,88,59,-10,1,SNA,OAK,371,6,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1203,1205,1302,1255,AS,62,N785AS,59,50,40,7,-2,SIT,KTN,183,3,16,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1538,1500,1807,1738,AS,693,N755AS,149,158,126,29,38,LAS,SEA,866,8,15,0,,0,0,0,0,0,29
2008,1,1,2,604,615,816,827,AS,236,N760AS,132,132,105,-11,-11,SEA,SFO,679,8,19,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1515,1516,1636,1639,AS,378,N794AS,81,83,66,-3,-1,SFO,PSP,421,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,802,805,939,929,AS,256,N775AS,97,84,58,10,-3,SFO,LAX,337,13,26,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,806,811,956,958,AS,62,N785AS,110,107,97,-2,-5,ANC,JNU,571,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,558,600,818,850,AS,81,N799AS,200,230,175,-32,-2,SEA,ANC,1449,5,20,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1905,1900,2000,2005,AS,69,N755AS,115,125,92,-5,5,SEA,KTN,680,5,18,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1616,1610,1840,1833,AS,540,N713AS,144,143,133,7,6,PDX,SAN,933,2,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,740,745,957,1014,AS,408,N788AS,137,149,125,-17,-5,PDX,SNA,859,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1353,1345,1542,1540,AS,357,N648AS,109,115,90,2,8,OAK,SEA,671,10,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2044,2040,2256,2313,AS,453,N775AS,132,153,113,-17,4,LAX,PDX,834,5,14,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1432,1438,1709,1720,AS,596,N791AS,157,162,143,-11,-6,SEA,SNA,978,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2032,2045,2133,2147,AS,69,N755AS,61,62,47,-14,-13,KTN,JNU,234,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1345,1350,1511,1530,AS,419,N713AS,86,100,74,-19,-5,OAK,PDX,543,2,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,605,610,840,905,AS,529,N773AS,155,175,135,-25,-5,LAX,SEA,954,4,16,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1929,1849,2008,1931,AS,67,N708AS,39,42,21,37,40,SIT,JNU,95,4,14,0,,0,0,0,0,0,37
2008,1,1,2,1739,1710,2019,1951,AS,468,N785AS,160,161,139,28,29,SEA,LAX,954,4,17,0,,0,0,0,0,0,28
2008,1,1,2,2108,2055,2216,2218,AS,391,N785AS,68,83,51,-2,13,LAX,SFO,337,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1933,1939,2240,2220,AS,422,N706AS,187,161,147,20,-6,SEA,SNA,978,19,21,0,,0,0,0,20,0,0
2008,1,1,2,857,902,1208,1200,AS,60,N795AS,131,118,106,8,-5,KTN,SEA,680,10,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1244,1250,1731,1720,AS,92,N796AS,227,210,211,11,-6,ANC,SEA,1449,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,651,700,1211,1142,AS,118,N772AS,260,222,227,29,-9,FAI,SEA,1533,10,23,0,,0,0,0,29,0,0
2008,1,1,2,1111,1120,1214,1225,AS,194,N799AS,63,65,48,-11,-9,FAI,ANC,261,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1018,1010,1407,1401,AS,748,N773AS,169,171,148,6,8,SEA,PHX,1107,6,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,630,630,917,940,AS,545,N783AS,167,190,146,-23,0,SAN,SEA,1050,5,16,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1253,1244,1533,1525,AS,118,N795AS,160,161,139,8,9,SEA,LAX,954,6,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,854,825,1456,1430,AS,20,N769AS,242,245,217,26,29,SEA,ORD,1721,11,14,0,,0,0,0,26,0,0
2008,1,1,2,1257,1310,1348,1409,AS,185,N799AS,51,59,40,-21,-13,ANC,FAI,261,2,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1630,1635,1748,1800,AS,346,N780AS,78,85,67,-12,-5,OAK,SNA,371,2,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,848,846,1027,1037,AS,313,N713AS,99,111,85,-10,2,SJC,PDX,569,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1244,1245,1451,1452,AS,338,N622AS,127,127,105,-1,-1,SEA,OAK,671,5,17,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,635,640,842,847,AS,388,N794AS,127,127,108,-5,-5,SEA,SJC,697,5,14,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1012,1005,1205,1144,AS,604,N708AS,113,99,79,21,7,SEA,RNO,564,8,26,0,,0,7,0,14,0,0
2008,1,1,2,1124,1035,1808,1643,AS,28,N783AS,284,248,241,85,49,SEA,ORD,1721,20,23,0,,0,0,0,85,0,0
2008,1,1,2,628,640,950,959,AS,474,N771AS,142,139,122,-9,-12,PDX,DEN,992,8,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1613,1545,1826,1753,AS,332,N767AS,133,128,111,33,28,SEA,SJC,697,5,17,0,,0,12,0,5,0,16
2008,1,1,2,1848,1830,2021,2014,AS,235,N760AS,93,104,74,7,18,SFO,PDX,550,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2109,2116,2228,2238,AS,498,N788AS,79,82,64,-10,-7,SFO,PSP,421,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1911,1735,2149,2026,AS,29,N783AS,278,291,254,83,96,ORD,SEA,1721,4,20,0,,0,0,0,0,0,83
2008,1,1,2,1804,1620,2207,2005,AS,714,N773AS,183,165,153,122,104,SEA,PHX,1107,8,22,0,,0,16,0,18,0,88
2008,1,1,2,1419,1420,1701,1713,AS,461,N784AS,162,173,137,-12,-1,SNA,SEA,978,9,16,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,NA,1106,NA,1335,AS,488,N792AS,NA,149,NA,NA,NA,PDX,SNA,859,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,1,2,1918,1919,2136,2156,AS,475,N713AS,138,157,121,-20,-1,SAN,PDX,933,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,651,700,854,908,AS,351,N708AS,123,128,94,-14,-9,SFO,SEA,679,9,20,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1034,1038,1133,1125,AS,62,N785AS,59,47,27,8,-4,JNU,SIT,95,7,25,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1958,1946,2207,2146,AS,600,N778AS,129,120,114,21,12,PDX,LAS,762,5,10,0,,0,0,0,9,0,12
2008,1,1,2,1436,1450,1530,1554,AS,186,N799AS,54,64,44,-24,-14,FAI,ANC,261,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,917,924,1106,1130,AS,355,N767AS,109,126,94,-24,-7,OAK,SEA,671,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1037,1040,1226,1234,AS,507,N771AS,169,174,155,-8,-3,DEN,PDX,992,2,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2038,2045,2324,2331,AS,502,N797AS,166,166,150,-7,-7,SEA,SAN,1050,2,14,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1529,1528,1712,1729,AS,387,N622AS,103,121,88,-17,1,OAK,SEA,671,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,110,115,600,545,AS,80,N559AS,230,210,216,15,-5,ANC,SEA,1449,5,9,0,,0,0,0,15,0,0
2008,1,1,2,645,645,921,913,AS,230,N797AS,156,148,140,8,0,PDX,SAN,933,3,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,958,1006,1117,1133,AS,353,N784AS,79,87,59,-16,-8,SNA,OAK,371,7,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1821,1825,2033,2036,AS,498,N788AS,132,131,108,-3,-4,SEA,SFO,679,10,14,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1311,1315,1638,1637,AS,508,N778AS,147,142,123,1,-4,PDX,DEN,992,8,16,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,915,923,1119,1134,AS,383,N794AS,124,131,102,-15,-8,SJC,SEA,697,9,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2123,2126,2218,2225,AS,195,N784AS,55,59,41,-7,-3,ANC,FAI,261,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1213,1213,1333,1340,AS,340,N784AS,80,87,67,-7,0,OAK,SNA,371,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1627,1627,1858,1915,AS,633,N975AS,151,168,123,-17,0,LAS,SEA,866,4,24,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,721,730,1047,1107,AS,766,N948AS,146,157,130,-20,-9,PDX,PHX,1009,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2025,2035,2209,2244,AS,477,N969AS,104,129,95,-35,-10,SJC,SEA,697,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1735,1740,1836,1845,AS,536,N706AS,61,65,45,-9,-5,GEG,SEA,224,9,7,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2144,2025,2356,2229,AS,396,N958AS,132,124,107,87,79,SEA,OAK,671,5,20,0,,0,0,0,8,0,79
2008,1,1,2,805,810,1036,1045,AS,401,N977AS,151,155,129,-9,-5,BUR,SEA,937,5,17,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1418,1330,1643,1615,AS,513,N969AS,145,165,125,28,48,LAX,SEA,954,8,12,0,,0,0,0,0,0,28
2008,1,1,2,1331,1335,1537,1543,AS,608,N975AS,126,128,110,-6,-4,PDX,LAS,762,7,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2137,2120,2357,2341,AS,660,N960AS,140,141,123,16,17,SEA,LAS,866,6,11,0,,0,16,0,0,0,0
2008,1,1,2,1901,1855,2140,2119,AS,358,N982AS,159,144,139,21,6,SEA,BUR,937,2,18,0,,0,6,0,15,0,0
2008,1,1,2,658,700,929,947,AS,691,N962AS,151,167,124,-18,-2,LAS,SEA,866,12,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,645,645,925,942,AS,349,N943AS,160,177,136,-17,0,LGB,SEA,965,5,19,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1750,1800,1929,1945,AS,301,N943AS,99,105,82,-16,-10,SJC,PDX,569,5,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1025,1030,1234,1253,AS,695,N975AS,129,143,109,-19,-5,LAS,PDX,762,2,18,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1500,1503,1530,1534,AS,381,N962AS,90,91,69,-4,-3,BOI,SEA,399,9,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,810,815,1049,1117,AS,595,N982AS,159,182,142,-28,-5,SAN,SEA,1050,5,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,854,755,1023,933,AS,407,N969AS,89,98,76,50,59,OAK,PDX,543,2,11,0,,0,50,0,0,0,0
2008,1,1,2,1945,1942,2145,2145,AS,541,N972AS,120,123,86,0,3,OAK,SEA,671,4,30,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,NA,710,NA,946,AS,464,N960AS,NA,156,NA,NA,NA,SEA,ONT,956,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,1,2,804,815,1022,1030,AS,438,N961AS,138,135,116,-8,-11,PDX,BUR,817,3,19,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1218,1222,1401,1411,AS,371,N960AS,103,109,84,-10,-4,SMF,SEA,605,5,14,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1946,1935,2229,2216,AS,536,N979AS,163,161,147,13,11,SEA,SAN,1050,2,14,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1317,1306,1551,1537,AS,506,N979AS,154,151,132,14,11,SEA,ONT,956,4,18,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1058,1110,1309,1325,AS,439,N961AS,131,135,107,-16,-12,BUR,PDX,817,4,20,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1626,1618,1849,1900,AS,435,N979AS,143,162,128,-11,8,ONT,SEA,956,6,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1448,1357,1725,1637,AS,360,N960AS,157,160,142,48,51,SEA,LGB,965,4,11,0,,0,4,0,0,0,44
2008,1,1,2,1521,1525,1706,1711,AS,418,N943AS,105,106,90,-5,-4,PDX,SJC,569,6,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1626,1606,1832,1805,AS,437,N977AS,186,179,156,27,20,DEN,SEA,1024,6,24,0,,0,20,0,7,0,0
2008,1,1,2,1156,1202,1425,1423,AS,402,N962AS,89,81,59,2,-6,SEA,BOI,399,4,26,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1423,1430,1613,1610,AS,366,N948AS,110,100,89,3,-7,PDX,OAK,543,7,14,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,733,735,940,943,AS,602,N975AS,127,128,110,-3,-2,PDX,LAS,762,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,702,700,925,901,AS,427,N958AS,143,121,85,24,2,SMF,SEA,605,10,48,0,,0,0,0,24,0,0
2008,1,1,2,1700,1700,1929,1923,AS,696,N962AS,149,143,127,6,0,SEA,LAS,866,7,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1144,1152,1334,1345,AS,751,N948AS,170,173,140,-11,-8,PHX,PDX,1009,3,27,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1232,1220,1504,1445,AS,404,N982AS,152,145,132,19,12,SEA,BUR,937,3,17,0,,0,12,0,7,0,0
2008,1,1,2,1027,1024,1234,1226,AS,573,N979AS,127,122,94,8,3,OAK,SEA,671,25,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1545,1527,1806,1804,AS,561,N982AS,141,157,123,2,18,BUR,SEA,937,5,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,729,735,932,944,AS,412,N979AS,123,129,106,-12,-6,SEA,OAK,671,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1954,1955,2151,2142,AS,328,N975AS,117,107,89,9,-1,SEA,SMF,605,6,22,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2045,2045,2232,2227,AS,434,N943AS,107,102,88,5,0,PDX,OAK,543,6,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1142,1147,1509,1517,AS,542,N977AS,147,150,128,-8,-5,SEA,DEN,1024,7,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1736,1745,1939,1954,AS,356,N969AS,123,129,107,-15,-9,SEA,SJC,697,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1404,1410,1733,1739,AS,716,N961AS,149,149,135,-6,-6,PDX,PHX,1009,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1110,1025,1332,1245,AS,436,N969AS,142,140,120,47,45,PDX,LAX,834,7,15,0,,0,17,0,2,0,28
2008,1,1,2,1007,1010,1219,1220,AS,526,N943AS,132,130,110,-1,-3,SEA,SFO,679,7,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1649,1655,1902,1902,AS,316,N972AS,133,127,109,0,-6,SEA,OAK,671,5,19,0,,0,NA,NA,NA,NA,NA
